"File","Line","Str","Code"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\PaymentSplitPreviewDialog.java","94","\n⚠ Hinweis: Die Verteilung weicht von der gesetzlichen Tilgungsreihenfolge (§ 366/367 BGB) ab.","summary.append(""\n⚠ Hinweis: Die Verteilung weicht von der gesetzlichen Tilgungsreihenfolge (§ 366/367 BGB) ab."");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\PaymentSplitTableModel.java","30","Zahlung","""Zahlung"","
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\QuickArchiveFileSearchPanel.java","734","Suche: Akten","this.txtSearchString.putClientProperty(""JTextField.placeholderText"", ""Suche: Akten"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\QuickArchiveFileSearchPanel.java","748","Aktenzeichen","String[] colNames = new String[]{""Aktenzeichen"", ""erstellt"", ""Kurzrubrum"", ""wegen"", ""archiviert"", """", ""Anwalt"", ""Sachbearbeiter"", ""Etiketten"", ""Sachgebiet""};"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\QuickArchiveFileSearchPanel.java","785","Aktenzeichen","String[] colNames = new String[]{""Aktenzeichen"", ""Kurzrubrum"", ""wegen"", ""archiviert"", ""Anwalt"", ""Sachbearbeiter"", ""Etiketten"", ""Sachgebiet""};"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\QuickArchiveFileSearchPanel.java","1074"," Akte(n) zu löschen:</b><br/>","confirmMsg.append(""<html><b>Sie sind dabei, "").append(selectedIndices.length).append("" Akte(n) zu löschen:</b><br/>"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\QuickArchiveFileSearchPanel.java","1076","<ul><li>mehr als 20 Akten</li></ul>","confirmMsg.append(""<ul><li>mehr als 20 Akten</li></ul>"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\QuickArchiveFileSearchPanel.java","1085","Wirklich löschen?</html>","confirmMsg.append(""Wirklich löschen?</html>"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\QuickArchiveFileSearchPanel.java","1102"," Akte(n)...","EditorsRegistry.getInstance().updateStatus(""Lösche "" + ids.size() + "" Akte(n)..."", false);"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\QuickArchiveFileSearchPanel.java","1182","Aktenzeichen: ","html.append(""<tr><td>"").append(""Aktenzeichen: "").append(""</td><td>"").append(afb.getFileNumber()).append(""</td></tr>"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\QuickArchiveFileSearchPanel.java","1188","Notiz: ","html.append(""<tr><td>"").append(""Notiz: "").append(""</td><td>"").append(afb.getNotice()).append(""</td></tr>"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\QuickArchiveFileSearchPanel.java","1227","Suche Akten...","EditorsRegistry.getInstance().updateStatus(""Suche Akten..."");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\QuickArchiveFileSearchPanel.java","1258","aktensuche-export.csv","TableUtils.exportAndLaunch(""aktensuche-export.csv"", this.tblResults);"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\QuickArchiveFileSearchPanel.java","1294"," Akte(n)...","EditorsRegistry.getInstance().updateStatus(""Dupliziere "" + ids.size() + "" Akte(n)..."", false);"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\QuickArchiveFileSearchThread.java","778","Aktenzeichen","String[] colNames = new String[]{""Aktenzeichen"", ""erstellt"", ""Kurzrubrum"", ""wegen"", ""archiviert"","""","""", ""Anwalt"", ""Sachbearbeiter"", ""Etiketten"", ""Sachgebiet""};"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\SplitPaymentDialog.java","911","Zahlung übernommen aus Aktenkontobuchung","p.setName(""Zahlung übernommen aus Aktenkontobuchung"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\SplitPaymentDialog.java","912","Teilzahlung ","p.setDescription(""Teilzahlung "" + i + ""/"" + this.pnlPayments.getComponentCount());"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\SplitPaymentEntry.java","698","Empfänger zurücksetzen","miReset.setText(""Empfänger zurücksetzen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\SplitPaymentEntry.java","723","Keine IBAN hinterlegt","lblRecipient.setToolTipText(""Keine IBAN hinterlegt"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\SplitPaymentEntry.java","726","Ungültige IBAN: ","lblRecipient.setToolTipText(""Ungültige IBAN: "" + iban);"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\TimesheetAllowedPositionsDialog.java","731","Error determining allowed timesheet positions","log.error(""Error determining allowed timesheet positions"", ex);"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\TimesheetBillingDialog.java","758","Error determining open timesheet positions","log.error(""Error determining open timesheet positions"", ex);"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\TimesheetBillingDialog.java","814","Error determining open timesheet positions","log.error(""Error determining open timesheet positions"", ex);"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\TimesheetBillingDialog.java","1143","Error determining open timesheet positions","log.error(""Error determining open timesheet positions"", ex);"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\TimesheetDialog.java","763","Error determining tax rates","log.error(""Error determining tax rates"", ex);"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\TimesheetDialog.java","808","Error determining position templates for timesheet","log.error(""Error determining position templates for timesheet"", ex);"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\TimesheetDialog.java","872","Error determining timesheet positions","log.error(""Error determining timesheet positions"", ex);"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\TimesheetDialog.java","1357","Für folgende Belege muss ein erneuter Import der Zeiten erfolgen: ","sb.append(""<html>"").append(""Für folgende Belege muss ein erneuter Import der Zeiten erfolgen: "").append(""<ul>"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\TimesheetDialog.java","1427","erlaubte Positionsvorlagen auswählen","dlg.setTitle(""erlaubte Positionsvorlagen auswählen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\TimesheetDialog.java","1675","Error determining position templates for timesheet","log.error(""Error determining position templates for timesheet"", ex);"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\TimesheetLogDialog.java","761","Error determining open timesheet positions","log.error(""Error determining open timesheet positions"", ex);"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\TimesheetLogDialog.java","846","Error determining open timesheet positions","log.error(""Error determining open timesheet positions"", ex);"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\TimesheetLogDialog.java","881","Error determining open timesheet positions","log.error(""Error determining open timesheet positions"", ex);"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\TimesheetLogDialog.java","924","Error determining allowed timesheet positions","log.error(""Error determining allowed timesheet positions"", ex);"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\TimesheetLogDialog.java","1145","Error determining open timesheet positions","log.error(""Error determining open timesheet positions"", ex);"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\TimesheetLogEntryPanel.java","1313","Ungültige Eingabe - bitte im Format __h__m, bspw. 2h45m für 2 Stunden und 45 Minuten oder 2h oder 45m","""Ungültige Eingabe - bitte im Format __h__m, bspw. 2h45m für 2 Stunden und 45 Minuten oder 2h oder 45m"","
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\TimesheetLogEntryPanel.java","1314","Ungültige Eingabe","""Ungültige Eingabe"","
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\TimesheetLogEntryPanel.java","1334","Ungültige Eingabe - bitte im Format __h__m, bspw. 2h45m für 2 Stunden und 45 Minuten oder 2h oder 45m","""Ungültige Eingabe - bitte im Format __h__m, bspw. 2h45m für 2 Stunden und 45 Minuten oder 2h oder 45m"","
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\TimesheetLogEntryPanel.java","1335","Ungültige Eingabe","""Ungültige Eingabe"","
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\TimesheetLogEntryPanel.java","1346","Ungültige Eingabe - bitte im Format __h__m, bspw. 2h45m für 2 Stunden und 45 Minuten","""Ungültige Eingabe - bitte im Format __h__m, bspw. 2h45m für 2 Stunden und 45 Minuten"","
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\TimesheetLogEntryPanel.java","1347","Ungültige Eingabe","""Ungültige Eingabe"","
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\TimesheetPositionEntryPanel.java","810","abgerechnet mit Rechnung ","this.lblBilled.setToolTipText(""abgerechnet mit Rechnung "" + pos.getInvoice().getInvoiceNumber() + "" - Rechnungsstatus ermöglicht das Bearbeiten der erfassten Zeit"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\TimesheetPositionEntryPanel.java","818","abgerechnet mit Rechnung ","this.lblBilled.setToolTipText(""abgerechnet mit Rechnung "" + pos.getInvoice().getInvoiceNumber() + "" - Rechnungsstatus verhindert das Bearbeiten der erfassten Zeit"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\UploadDocumentsAction.java","767","neuer Dateiname","newName = FileUtils.getNewFileName(this.archiveFile, newName, new Date(), true, this.indicator, ""neuer Dateiname"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\UploadDocumentsAction.java","799"," ist kein Ordner!","throw new Exception(f.getName() + "" ist kein Ordner!"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\ViewArchiveFileDetailsPanel.java","681","Akte einsehen","this.lblPanelTitle.setText(""Akte einsehen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\files\WaitForDocumentAction.java","717","Warte auf Schliessen des Dokuments ","this.progress(""Warte auf Schliessen des Dokuments "" + this.doc.getName() + ""..."");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\finance\ImportBankStatementFrame.java","1319","<li>Zahlungsstatus anpassen</li>","sb.append(""<li>Zahlungsstatus anpassen</li>"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\finance\ImportBankStatementFrame.java","1322","<li>Buchung im Aktenkonto erstellen</li>","sb.append(""<li>Buchung im Aktenkonto erstellen</li>"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\finance\ImportBankStatementFrame.java","1443","Fehler beim Verarbeiten der Buchung","ThreadUtils.showErrorDialog(this, ""Fehler beim Verarbeiten der Buchung"", ""Buchung durchführen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\finance\ImportBankStatementFrame.java","1500","Erro ao carregar der Aktenetiketten","ThreadUtils.showErrorDialog(this, ""Erro ao carregar der Aktenetiketten"", ""Aktenetiketten"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\finance\ImportBankStatementFrame.java","1517","Erro ao carregar der Aktenetiketten","ThreadUtils.showErrorDialog(this, ""Erro ao carregar der Aktenetiketten"", ""Aktenetiketten"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\finance\ImportBankStatementFrame.java","1540","... (weitere)","allValuesText = allValuesText.substring(0, 49) + ""... (weitere)"";"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\finance\ImportBankStatementFrame.java","1556","... (weitere)","avte = avte.substring(0, 49) + ""... (weitere)"";"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\finance\ImportBankStatementFrame.java","1574","Fehler beim Setzen des Aktenetiketts: ","ThreadUtils.showErrorDialog(this, ""Fehler beim Setzen des Aktenetiketts: "" + tagName, ""Aktenetiketten"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\finance\ImportBankStatementFrame.java","1670","Rechnungsbetrag: ","this.lblInvoiceInfo.setText(""Rechnungsbetrag: "" + nf.format(i.getTotalGross()));"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\finance\ImportBankStatementFrame.java","1685","Rechnungsbetrag: ","this.lblInvoiceInfoAccountEntry.setText(""Rechnungsbetrag: "" + nf.format(i.getTotalGross()));"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\finance\ImportBankStatementFrame.java","1707","Zahlungsbetrag: ","this.lblPaymentInfo.setText(""Zahlungsbetrag: "" + nf.format(p.getTotal()));"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\finance\ImportBankStatementFrame.java","1870","Unable to determine case by file number","log.error(""Unable to determine case by file number"", ex);"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\finance\ImportBankStatementFrame.java","1894","Unable to determine unique case by IBAN","log.error(""Unable to determine unique case by IBAN"", ex);"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\finance\ImportBankStatementFrame.java","1922","Zahlung gefunden: ","this.taTransaction.append(""Zahlung gefunden: "" + paymentMatch.getPaymentNumber() + "" - "" + paymentMatch.getName());"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\finance\ImportBankStatementFrame.java","1935","Rechnung gefunden: ","this.taTransaction.append(""Rechnung gefunden: "" + invoiceMatch.getInvoiceNumber() + "" - "" + invoiceMatch.getName());"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\finance\ImportBankStatementFrame.java","1960","keine Rechnung oder Zahlung gefunden","this.taTransaction.append(""keine Rechnung oder Zahlung gefunden"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\finance\ManagePaymentsFrame.java","750","Zahlungsexport nur für freigegebene Zahlungen möglich","this.cmdGenerateSepaXml.setToolTipText(""Zahlungsexport nur für freigegebene Zahlungen möglich"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\finance\ManagePaymentsFrame.java","937","Auswählen","chooser.setApproveButtonText(""Auswählen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\finance\ManagePaymentsFrame.java","982","Zahlung ist nicht freigegeben, wird nicht geprüft / exportiert.","pmep.setWarning(""Zahlung ist nicht freigegeben, wird nicht geprüft / exportiert."");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\finance\ManagePaymentsFrame.java","988","Zahlung ist nicht als SEPA-Überweisung geplant","pmep.setWarning(""Zahlung ist nicht als SEPA-Überweisung geplant"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\finance\ManagePaymentsFrame.java","999","Ungültige Sender-IBAN: ","pmep.setError(""Ungültige Sender-IBAN: "" + senderIban);"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\finance\ManagePaymentsFrame.java","1012","Ungültige Empfänger-IBAN: ","pmep.setError(""Ungültige Empfänger-IBAN: "" + recipientIban);"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\finance\ManagePaymentsFrame.java","1018","Zahlungsinformationen gültig.","pmep.setSuccess(""Zahlungsinformationen gültig."");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\reporting\DynamicReportContainerPanel.java","712","Tab schließen","tabbedCharts.putClientProperty( ""JTabbedPane.tabCloseToolTipText"", ""Tab schließen"" );"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\reporting\DynamicReportContainerPanel.java","720","Tab schließen","tabbedTables.putClientProperty( ""JTabbedPane.tabCloseToolTipText"", ""Tab schließen"" );"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\reporting\DynamicTablePanel.java","790","Zur Akte wechseln","JMenuItem menuItem = new JMenuItem(""Zur Akte wechseln"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\reporting\DynamicTablePanel.java","973","Akte konnte nicht gefunden werden.","""Akte konnte nicht gefunden werden."","
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\reporting\DynamicTablePanel.java","986","Fehler beim Öffnen der Akte: ","""Fehler beim Öffnen der Akte: "" + ex.getMessage(),"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\reporting\ReportingPanel.java","697","Offene Rechnungen","invoicesOpen.setName(""Offene Rechnungen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\reporting\ReportingPanel.java","698","<html>Alle <b>offenen Rechnungen</b> im Überblick</html>","invoicesOpen.setDescription(""<html>Alle <b>offenen Rechnungen</b> im Überblick</html>"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\reporting\ReportingPanel.java","700","Finanzen: Rechnungen","invoicesOpen.setCategory(""Finanzen: Rechnungen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\reporting\ReportingPanel.java","715","Fällige Rechnungen","invoicesOverdue.setName(""Fällige Rechnungen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\reporting\ReportingPanel.java","716","<html>Alle <b>fälligen Rechnungen</b> im Überblick</html>","invoicesOverdue.setDescription(""<html>Alle <b>fälligen Rechnungen</b> im Überblick</html>"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\reporting\ReportingPanel.java","718","Finanzen: Rechnungen","invoicesOverdue.setCategory(""Finanzen: Rechnungen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\reporting\ReportingPanel.java","732","Rechnungsentwürfe","invoicesDraft.setName(""Rechnungsentwürfe"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\reporting\ReportingPanel.java","733","<html>Alle <b>Rechnungen im Entwurfsstatus</b> im Überblick</html>","invoicesDraft.setDescription(""<html>Alle <b>Rechnungen im Entwurfsstatus</b> im Überblick</html>"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\reporting\ReportingPanel.java","735","Finanzen: Rechnungen","invoicesDraft.setCategory(""Finanzen: Rechnungen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\reporting\ReportingPanel.java","750","Akten ohne Rechnung","casesWithoutInvoice.setName(""Akten ohne Rechnung"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\reporting\ReportingPanel.java","751","<html>Tabellarische Auswertung aller <b>Akten ohne umsatzrelevante Rechnungen</b></html>","casesWithoutInvoice.setDescription(""<html>Tabellarische Auswertung aller <b>Akten ohne umsatzrelevante Rechnungen</b></html>"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\reporting\ReportingPanel.java","754","Finanzen: Rechnungen","casesWithoutInvoice.setCategory(""Finanzen: Rechnungen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\reporting\ReportingPanel.java","766","Erstellungsdatum der Akten","casesWithoutInvoice.setDateSelectionLabel(""Erstellungsdatum der Akten"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\reporting\ReportingPanel.java","770","Alle Rechnungen / Belege","invoicesAll.setName(""Alle Rechnungen / Belege"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\reporting\ReportingPanel.java","771","<html>Alle <b>Rechnungen / Belege</b> unabhängig von Belegart, Status oder Erstellungsdatum</html>","invoicesAll.setDescription(""<html>Alle <b>Rechnungen / Belege</b> unabhängig von Belegart, Status oder Erstellungsdatum</html>"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\reporting\ReportingPanel.java","773","Finanzen: Rechnungen","invoicesAll.setCategory(""Finanzen: Rechnungen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\reporting\ReportingPanel.java","789","Alle Zahlungen","paymentsAll.setName(""Alle Zahlungen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\reporting\ReportingPanel.java","790","<html>Alle <b>Zahlungen</b> unabhängig von Status oder Erstellungsdatum</html>","paymentsAll.setDescription(""<html>Alle <b>Zahlungen</b> unabhängig von Status oder Erstellungsdatum</html>"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\reporting\ReportingPanel.java","792","Finanzen: Zahlungen","paymentsAll.setCategory(""Finanzen: Zahlungen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\reporting\ReportingPanel.java","809","<html><b>Ums&auml;tze</b> pro Kunde / Kundin, basierend auf bezahlten Rechnungen</html>","revenuePerCustomer.setDescription(""<html><b>Ums&auml;tze</b> pro Kunde / Kundin, basierend auf bezahlten Rechnungen</html>"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\reporting\ReportingPanel.java","823","Fälligkeitsdatum der Rechnungen","revenuePerCustomer.setDateSelectionLabel(""Fälligkeitsdatum der Rechnungen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\reporting\ReportingPanel.java","827","Aktenkonto - Buchungen","accountBookings.setName(""Aktenkonto - Buchungen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\reporting\ReportingPanel.java","828","<html>Alle Buchungen in Aktenkonten in einem bestimmten Zeitraum</html>","accountBookings.setDescription(""<html>Alle Buchungen in Aktenkonten in einem bestimmten Zeitraum</html>"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\reporting\ReportingPanel.java","846","Akten mit nicht ausgeglichenem Fremdgeld","casesWithEscrow.setName(""Akten mit nicht ausgeglichenem Fremdgeld"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\reporting\ReportingPanel.java","847","<html>Akten eines bestimmten Zeitraumes mit  <b>nicht ausgeglichenem Fremdgeld</b></html>","casesWithEscrow.setDescription(""<html>Akten eines bestimmten Zeitraumes mit  <b>nicht ausgeglichenem Fremdgeld</b></html>"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\reporting\ReportingPanel.java","861","Erstellungsdatum der Akten","casesWithEscrow.setDateSelectionLabel(""Erstellungsdatum der Akten"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\reporting\ReportingPanel.java","865","Ergebnis pro Akte","casesEarnings.setName(""Ergebnis pro Akte"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\reporting\ReportingPanel.java","866","<html>Akten eines bestimmten Zeitraumes und deren <b>betriebswirtschaftliches Ergebnis</b>, basierend auf Aktenkonten</html>","casesEarnings.setDescription(""<html>Akten eines bestimmten Zeitraumes und deren <b>betriebswirtschaftliches Ergebnis</b>, basierend auf Aktenkonten</html>"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\reporting\ReportingPanel.java","880","Erstellungsdatum der Akten","casesEarnings.setDateSelectionLabel(""Erstellungsdatum der Akten"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\reporting\ReportingPanel.java","904","<html>Alle <b>offenen Zeiterfassungsprojekte</b> und deren Buchungen, als Gesamtansicht und gruppiert nach Projekt</html>","timeSheetsOpenPositions.setDescription(""<html>Alle <b>offenen Zeiterfassungsprojekte</b> und deren Buchungen, als Gesamtansicht und gruppiert nach Projekt</html>"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\reporting\ReportingPanel.java","961","<html>Tabellarische Auswertungen zu <b>Aktenaktivitäten</b> einer Mitarbeiterin / eines Mitarbeiters</html>","employeeReport.setDescription(""<html>Tabellarische Auswertungen zu <b>Aktenaktivitäten</b> einer Mitarbeiterin / eines Mitarbeiters</html>"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\reporting\ReportingPanel.java","976","Aktenhistorie","caseHistory.setName(""Aktenhistorie"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\reporting\ReportingPanel.java","977","<html>Spezialisierte Oberfläche zur <b>aktenübergreifenden Anzeige von Historieneinträge</b></html>","caseHistory.setDescription(""<html>Spezialisierte Oberfläche zur <b>aktenübergreifenden Anzeige von Historieneinträge</b></html>"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\reporting\ReportingPanel.java","990","Akten pro Monat","casesPerMonth.setName(""Akten pro Monat"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\reporting\ReportingPanel.java","991","<html>Grafische / tabellarische Auswertungen des <b>Aktenaufkommens pro Monat</b> für einen ausgewählten Zeitraum</html>","casesPerMonth.setDescription(""<html>Grafische / tabellarische Auswertungen des <b>Aktenaufkommens pro Monat</b> für einen ausgewählten Zeitraum</html>"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\reporting\ReportingPanel.java","1009","Akten pro Jahr","casesPerYear.setName(""Akten pro Jahr"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\reporting\ReportingPanel.java","1010","<html>Grafische / tabellarische Auswertungen des <b>Aktenaufkommens pro Jahr</b></html>","casesPerYear.setDescription(""<html>Grafische / tabellarische Auswertungen des <b>Aktenaufkommens pro Jahr</b></html>"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\reporting\ReportingPanel.java","1028","Akten nach Größe / Speicherbelegung","casesBySize.setName(""Akten nach Größe / Speicherbelegung"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\reporting\ReportingPanel.java","1029","<html>Tabellarische Auswertungen der 500 größten Akten</b></html>","casesBySize.setDescription(""<html>Tabellarische Auswertungen der 500 größten Akten</b></html>"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\reporting\ReportingPanel.java","1047","Akten ohne Zugriffsbeschränkkungen","casesUnsecured.setName(""Akten ohne Zugriffsbeschränkkungen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\reporting\ReportingPanel.java","1048","<html>Tabellarische Auswertungen aller Akten ohne Zugriffsbeschränkungen</b></html>","casesUnsecured.setDescription(""<html>Tabellarische Auswertungen aller Akten ohne Zugriffsbeschränkungen</b></html>"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\reporting\ReportingPanel.java","1088","Tab schließen","tabbedPane.putClientProperty( ""JTabbedPane.tabCloseToolTipText"", ""Tab schließen"" );"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\research\urteilegesetze\UgHitPanel.java","717"," + sh.getGericht()+","//this.lblFileName.setText(""<html><b>"" + sh.getAbkuerzung() + "": </b><br/>"" + sh.getGericht()+""</html>"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\research\urteilegesetze\UgHitPanel.java","721"," + sh.getAktenzeichen() + ","//this.lblScore.setText(""<html>"" + sh.getAktenzeichen() + ""<br/>"" + sh.getBeschlussDatum() + ""</html>"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\research\urteilegesetze\UgHitPanel.java","724"," + sh.getTitel() + ","this.lblFileName.setText(""<html><b>"" + sh.getAbkuerzung() + "" "" + sh.getTitel() + ""</b><br/>"" + sh.getBeschlussDatum() + ""</html>"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\editors\research\urteilegesetze\UgHitPanel.java","727"," + sh.getAktenzeichen() + ","this.lblFileName.setText(""<html><b>"" + sh.getAktenzeichen() + "" vom "" + sh.getBeschlussDatum() + ""</b><br/>Gericht: "" + sh.getGericht() + ""</html>"");"
